MHT_NUM,MHT,UnitNum,length_m,width_m,tot_area_m2,rkm.up,Comments
PWPOMA_2480,PWPOMA,2480,195.7,102.4,20039.68,32.6895,
PWLSMA_2481,PWLSMA,2481,237.7,105.2,25006.04,32.4938,
PWPOMA_2482,PWPOMA,2482,288.3,77.1,22227.93,32.2561,
SCISL92_2483,SCISL92,2483,178.6,,,31.9678,
PWMSMA_2484,PWMSMA,2484,167,112.8,18837.6,31.7892,
PWPOMA_2485,PWPOMA,2485,343.2,68.6,23543.52,31.6222,
PWLSMA_2486,PWLSMA,2486,548,71.3,39072.4,31.279,
PWPOMA_2487,PWPOMA,2487,99.4,80.8,8031.52,30.731,
PWPOMA_2488,PWPOMA,2488,261.8,68.6,17959.48,30.6316,
PWPOMA_2489,PWPOMA,2489,114.9,108.8,12501.12,30.3698,
PWLSMA_2490,PWLSMA,2490,223.7,118.9,26597.93,30.2549,
PWPOMA_2491,PWPOMA,2491,196.3,100.6,19747.78,30.0312,LB scour; at bottom Bear Creek enters (no flow); RB- cobble bar; bedrock wall
PWLSMA_2492,PWLSMA,2492,176.8,104.9,18546.32,29.8349,
PWMSMA_2493,PWMSMA,2493,441.1,33.8,14909.18,29.6581,
PWPOMA_2494,PWPOMA,2494,284.4,39.9,11347.56,29.217,
PWLSMA_2495,PWLSMA,2495,286.5,103,29509.5,28.9326,
PWPOMA_2496,PWPOMA,2496,70.1,78.6,5509.86,28.6461,
PWPOMA_2497,PWPOMA,2497,392,75.9,29752.8,28.576,
PWPOMA_2498,PWPOMA,2498,261.2,118.6,30978.32,28.184,
PWMSMA_2499,PWMSMA,2499,150.9,126.5,19088.85,27.9228,
PWLSMA_2500,PWLSMA,2500,195.1,111.3,21714.63,27.7719,
PWLSMA_2501,PWLSMA,2501,99.1,103.6,10266.76,27.5768,
PWPOMA_2502,PWPOMA,2502,402,99.4,39958.8,27.4777,
PWLSMA_2503,PWLSMA,2503,165.2,119.5,19741.4,27.0757,
PWPOMA_2504,PWPOMA,2504,300.8,62.8,18890.24,26.9105,LB cobble bar; RB cobble/clay banks; RB bottom Ah Pah Creek enters (no flow)
SCISL93_2505,SCISL93,2505,667.2,,,26.6097,
PWPOMA_2506,PWPOMA,2506,268.2,36.3,9735.66,25.9425,
PWPOMA_2507,PWPOMA,2507,163.7,134.1,21952.17,25.6743,
PWPOMA_2508,PWPOMA,2508,253,101.8,25755.4,25.5106,
PWLSMA_2509,PWLSMA,2509,126.8,79.2,10042.56,25.2576,LB cobble bar ends; Blue Creek enters River (fish access available; 5 cfs); midunit side channel exits- Blue Creek confluence pool (Mark #710); at bottom small cobble island; RB huge gravel embankmnet (30ft high)
SCISL94_2510,SCISL94,2510,229.5,,,25.1308,
PWLSMA_2511,PWLSMA,2511,228.6,88.7,20276.82,24.9013,
PWPOMA_2512,PWPOMA,2512,454.2,70.4,31975.68,24.6727,
PWMSMA_2513,PWMSMA,2513,174,102.4,17817.6,24.2185,
PWPOMA_2514,PWPOMA,2514,563.3,92.4,52048.92,24.0445,
PWLSMA_2515,PWLSMA,2515,75.3,94.5,7115.85,23.4812,
PWPOMA_2516,PWPOMA,2516,193.6,116.1,22476.96,23.4059,
PWLSMA_2517,PWLSMA,2517,196.6,141.7,27858.22,23.2123,
PWLSMA_2518,PWLSMA,2518,140.8,134.4,18923.52,23.0157,
PWPOMA_2519,PWPOMA,2519,148.1,71.9,10648.39,22.8749,
PWPOMA_2520,PWPOMA,2520,262.7,66.1,17364.47,22.7268,
PWMSMA_2521,PWMSMA,2521,181.7,98.1,17824.77,22.4641,
PWPOMA_2522,PWPOMA,2522,78.3,83.5,6538.05,22.2824,
PWPOMA_2523,PWPOMA,2523,436.5,62.8,27412.2,22.2041,
PWPOMA_2524,PWPOMA,2524,85.3,90.5,7719.65,21.7676,
PWPOMA_2525,PWPOMA,2525,456,67.1,30597.6,21.6823,
PWLSMA_2526,PWLSMA,2526,483.1,87.5,42271.25,21.2263,
PWPOMA_2527,PWPOMA,2527,204.8,81.4,16670.72,20.7432,
PWMSMA_2528,PWMSMA,2528,113.1,136.9,15483.39,20.5384,
PWMSMA_2529,PWMSMA,2529,168.9,59.1,9981.99,20.4253,
PWPOMA_2530,PWPOMA,2530,167.3,93.6,15659.28,20.2564,
PWPOMA_2531,PWPOMA,2531,270.7,84.4,22847.08,20.0891,
PWMSMA_2532,PWMSMA,2532,198.7,135.6,26943.72,19.8184,
PWPOMA_2533,PWPOMA,2533,120.7,68.6,8280.02,19.6197,
PWPOMA_2534,PWPOMA,2534,177.4,103,18272.2,19.499,
PWLSMA_2535,PWLSMA,2535,102.4,94.2,9646.08,19.3216,
PWPOMA_2536,PWPOMA,2536,186.2,68.6,12773.32,19.2192,
PWPOMA_2537,PWPOMA,2537,151.2,91.4,13819.68,19.033,
PWPOMA_2538,PWPOMA,2538,91.1,96.6,8800.26,18.8818,
PWPOMA_2539,PWPOMA,2539,164,101.2,16596.8,18.7907,
PWLSMA_2540,PWLSMA,2540,194.2,120.7,23439.94,18.6267,
PWPOMA_2541,PWPOMA,2541,134.1,115.5,15488.55,18.4325,
PWPOMA_2542,PWPOMA,2542,94.2,102.4,9646.08,18.2984,
PWLSMA_2543,PWLSMA,2543,102.1,122.2,12476.62,18.2042,
PWPOMA_2544,PWPOMA,2544,199.6,87.2,17405.12,18.1021,LB bedrock wall scour; at bottom cobble bar at mouth of noflowing creek; RB cobble bar
PWLSMA_2545,PWLSMA,2545,171.3,109.7,18791.61,17.9025,
PWLSMA_2546,PWLSMA,2546,100.9,150,15135,17.7312,
PWMSMA_2547,PWMSMA,2547,298.1,130.5,38902.05,17.6303,
PWPOMA_2548,PWPOMA,2548,190.2,70.7,13447.14,17.3322,
PWLSMA_2549,PWLSMA,2549,164.3,120.7,19831.01,17.142,
PWPOMA_2550,PWPOMA,2550,248.7,96.6,24024.42,16.9777,
PWPOMA_2551,PWPOMA,2551,55.5,127.4,7070.7,16.729,LB boulder/ bedrock wall; at top boulder point; RB Omagar Bar; Mouth Omagar Creek drainage
PWLSMA_2552,PWLSMA,2552,119.2,147.8,17617.76,16.6735,
PWPOMA_2553,PWPOMA,2553,251.2,139,34916.8,16.5543,
PWLSMA_2554,PWLSMA,2554,315.2,134.1,42268.32,16.3031,LB cobble bar starts; RB cobble bar with confluence of Omagar Creek (no flow); at bottom gravel bar ends.
PWMSMA_2555,PWMSMA,2555,176.8,139.6,24681.28,15.9879,
PWPOMA_2556,PWPOMA,2556,255.1,109.4,27907.94,15.8111,
PWPOMA_2557,PWPOMA,2557,124.7,81.7,10187.99,15.556,
PWPOMA_2558,PWPOMA,2558,310.9,77.4,24063.66,15.4313,
PWPOMA_2559,PWPOMA,2559,92.7,121,11216.7,15.1204,
PWLSMA_2560,PWLSMA,2560,114.6,169.5,19424.7,15.0277,
SCISL95_2561,SCISL95,2561,549.9,,,14.9131,
PWMSMA_2562,PWMSMA,2562,220.7,69.8,15404.86,14.3632,
PWPOMA_2563,PWPOMA,2563,150.9,102.1,15406.89,14.1425,
PWLSMA_2564,PWLSMA,2564,164.6,101.5,16706.9,13.9916,
PWMSMA_2565,PWMSMA,2565,175.9,54.3,9551.37,13.827,
PWLSMA_2566,PWLSMA,2566,109.7,62.8,6889.16,13.6511,USGS 11530500 KLAMATH R NR KLAMATH CA
PWPOMA_2567,PWPOMA,2567,78.3,78.6,6154.38,13.5414,
PWPOMA_2568,PWPOMA,2568,97.5,103.6,10101,13.4631,
PWMSMA_2569,PWMSMA,2569,120.7,,,13.3656,
PWPOMA_2570,PWPOMA,2570,86,122.5,10535,13.2449,
PWPOMA_2571,PWPOMA,2571,144.5,99.7,14406.65,13.1589,
PWPOMA_2572,PWPOMA,2572,238.4,74.1,17665.44,13.0144,
PWPOMA_2573,PWPOMA,2573,212.4,114.3,24277.32,12.776,slow water pool;LB scour- bedrock cliff ends at bottom of unit;; also at bottom Dry Creek confluence( no flow; cobble plug) ; RB cobble bar
PWPOMA_2574,PWPOMA,2574,95.7,112.2,10737.54,12.5636,
PWPOMA_2575,PWPOMA,2575,221.3,95.7,21178.41,12.4679,
PWPOMA_2576,PWPOMA,2576,121.6,79.9,9715.84,12.2466,
PWPOMA_2577,PWPOMA,2577,119.8,77.4,9272.52,12.125,
PWPOMA_2578,PWPOMA,2578,113.1,89.9,10167.69,12.0052,
PWLSMA_2579,PWLSMA,2579,143,144.5,20663.5,11.8921,
PWPOMA_2580,PWPOMA,2580,118.9,133.2,15837.48,11.7491,
PWPOMA_2581,PWPOMA,2581,96.9,132.6,12848.94,11.6302,
PWLSMA_2582,PWLSMA,2582,490.7,119.8,58785.86,11.5333,LB top bedrock wall ends; concrete bags; Blake's fish camp road access; RB cobble bar breaks for Turpur Creek confluence (no flow) with backwater midunit
PWMSMA_2583,PWMSMA,2583,366.7,136.9,50201.23,11.0426,
PWLSMA_2584,PWLSMA,2584,191.4,136.9,26202.66,10.6759,
PWPOMA_2585,PWPOMA,2585,157.9,117.7,18584.83,10.4845,
PWPOMA_2586,PWPOMA,2586,101.5,93.6,9500.4,10.3266,
PWLSMA_2587,PWLSMA,2587,86.9,123.1,10697.39,10.2251,
PWPOMA_2588,PWPOMA,2588,124.4,86.9,10810.36,10.1382,
PWPOMA_2589,PWPOMA,2589,36.6,82.9,3034.14,10.0138,
PWPOMA_2590,PWPOMA,2590,58.5,76.2,4457.7,9.9772,
PWPOMA_2591,PWPOMA,2591,57.6,142,8179.2,9.9187,
SCISL96_2592,SCISL96,2592,459.9,,,9.8611,mouth of McGarvey Creek;l ots of LWD
PWPOMA_2593,PWPOMA,2593,98.5,136.2,13415.7,9.4012,
PWLSMA_2594,PWLSMA,2594,53.3,136.2,7259.46,9.3027,
PWPOMA_2595,PWPOMA,2595,75.3,114.3,8606.79,9.2494,
PWPOMA_2596,PWPOMA,2596,100.6,83.2,8369.92,9.1741,
PWPOMA_2597,PWPOMA,2597,171.6,119.8,20557.68,9.0735,
PWPOMA_2598,PWPOMA,2598,84.1,93.6,7871.76,8.9019,
PWLSMA_2599,PWLSMA,2599,101.8,112.2,11421.96,8.8178,
PWMSMA_2600,PWMSMA,2600,531.3,128,68006.4,8.716,
PWLSMA_2601,PWLSMA,2601,184.1,150.6,27725.46,8.1847,
PWMSMA_2602,PWMSMA,2602,364.2,168.2,61258.44,8.0006,LB top Turwur Creek enters (no flow; 3 ft high gravel plug); at bottom backwater with LWD; RB cobble bar;
PWLSMA_2603,PWLSMA,2603,234.4,168.2,39426.08,7.6364,
PWPOMA_2604,PWPOMA,2604,120.4,135.3,16290.12,7.402,
PWPOMA_2605,PWPOMA,2605,267.9,167.3,44819.67,7.2816,
PWLSMA_2606,PWLSMA,2606,116.4,232.6,27074.64,7.0137,
SCISL97_2607,SCISL97,2607,1051.6,,,6.8973,
PWPOMA_2608,PWPOMA,2608,213.4,191.4,40844.76,5.8457,
PWPOMA_2609,PWPOMA,2609,75,206.3,15472.5,5.6323,
PWPOMA_2610,PWPOMA,2610,171,171.9,29394.9,5.5573,top of unit 101 bridge; LB gravel bar starts; RB Willow clusters sand bank
PWPOMA_2611,PWPOMA,2611,301.8,150,45270,5.3863,
PWPOMA_2612,PWPOMA,2612,236.8,192,45465.6,5.0845,
PWPOMA_2613,PWPOMA,2613,109.4,112.2,12274.68,4.8477,
PWLSMA_2614,PWLSMA,2614,179.8,228.6,41102.28,4.7383,RB LWD on sand bank; scour; at bottom eddy where Waukell Creek confluences (no flow; sand plug); at bottom cobble wall starts
PWPOMA_2615,PWPOMA,2615,111.3,256,28492.8,4.5585,
PWPOMA_2616,PWPOMA,2616,142.6,207.3,29560.98,4.4472,
PWPOMA_2617,PWPOMA,2617,63.1,203.3,12828.23,4.3046,
PWPOMA_2618,PWPOMA,2618,113.1,195.4,22099.74,4.2415,
PWPOMA_2619,PWPOMA,2619,126.2,223.1,28155.22,4.1284,
PWPOMA_2620,PWPOMA,2620,116.1,244.8,28421.28,4.0022,LB gravel bar; RB top bedrock point; at bottom old bridge; power lines
SCISL98_2621,SCISL98,2621,1151.9,,,3.8861,
PWPOMA_2622,PWPOMA,2622,166.1,282.2,46873.42,2.7342,
PWPOMA_2623,PWPOMA,2623,259.1,249,64515.9,2.5681,
PWPOMA_2624,PWPOMA,2624,210.3,273.4,57496.02,2.309,
PWPOMA_2625,PWPOMA,2625,178.9,299.9,53652.11,2.0987,
PWPOMA_2626,PWPOMA,2626,227.7,300.5,68423.85,1.9198,
PWLSMA_2627,PWLSMA,2627,228.6,,,1.6921,
PWLSMA_2628,PWLSMA,2628,237.7,,,1.4635,
PWLSMA_2629,PWLSMA,2629,140.5,,,1.2258,LB cobble/boulder bank; RB willlow clusters on sand bank; LB LWD exposed; at bottom Hunter Creek confluence with fish access available
PWLSMA_2630,PWLSMA,2630,137.8,,,1.0853,LB boulder wall; midunit- Panther Creek enters fish access available; RB willow clusters; sand bank
PWPOMA_2631,PWPOMA,2631,167.3,295.7,49470.61,0.9475,
PWPOMA_2632,PWPOMA,2632,136.2,271.3,36951.06,0.7802,
PWPOMA_2633,PWPOMA,2633,128,220.1,28172.8,0.644,
PWPOMA_2634,PWPOMA,2634,208.5,230.4,48038.4,0.516,
PWPOMA_2635,PWPOMA,2635,307.5,292,89790,0.3075,LB road upslope; boulder wall; at bottom Requa boat Ramp; RB willow clusters on sand bank
